Project,query,corpus,score,rank,c_is_gt
kiwix-android,552,kiwix-android:208,0.0904,52,0
kiwix-android,552,kiwix-android:134,0.0918,53,0
kiwix-android,552,kiwix-android:411,0.0944,54,0
kiwix-android,552,kiwix-android:335,0.0945,55,0
kiwix-android,552,kiwix-android:392,0.0946,56,0
kiwix-android,552,kiwix-android:500,0.0972,57,0
kiwix-android,552,kiwix-android:400,0.098,58,0
kiwix-android,552,kiwix-android:407,0.098,59,0
kiwix-android,552,kiwix-android:264,0.1024,60,0
kiwix-android,552,kiwix-android:340,0.1029,61,0
kiwix-android,552,kiwix-android:391,0.1042,62,0
kiwix-android,552,kiwix-android:166,0.1046,63,0
kiwix-android,552,kiwix-android:394,0.1046,64,0
kiwix-android,552,kiwix-android:162,0.1057,65,0
kiwix-android,552,kiwix-android:342,0.1058,66,0
kiwix-android,552,kiwix-android:393,0.1068,67,0
kiwix-android,552,kiwix-android:160,0.107,68,0
kiwix-android,552,kiwix-android:390,0.1078,69,0
kiwix-android,552,kiwix-android:161,0.1094,70,0
kiwix-android,552,kiwix-android:344,0.1102,71,0
kiwix-android,552,kiwix-android:299,0.1226,72,0
kiwix-android,552,kiwix-android:406,0.1292,73,0
simplenote-android,668,simplenote-android:638,0.0,1,0
simplenote-android,668,simplenote-android:598,0.0,2,1
simplenote-android,668,simplenote-android:623,0.0,3,0
simplenote-android,668,simplenote-android:542,0.0,4,0
simplenote-android,668,simplenote-android:547,0.0,5,0
simplenote-android,668,simplenote-android:626,0.0389,6,0
simplenote-android,668,simplenote-android:613,0.0394,7,0
simplenote-android,668,simplenote-android:555,0.0465,8,0
simplenote-android,668,simplenote-android:600,0.0497,9,0
simplenote-android,668,simplenote-android:609,0.0506,10,0
simplenote-android,668,simplenote-android:545,0.0544,11,0
simplenote-android,668,simplenote-android:641,0.0644,12,0
simplenote-android,668,simplenote-android:578,0.0693,13,0
simplenote-android,668,simplenote-android:642,0.0694,14,0
simplenote-android,668,simplenote-android:602,0.0918,15,0
simplenote-android,668,simplenote-android:564,0.0956,16,0
simplenote-android,668,simplenote-android:618,0.1564,17,0
focus-android,688,focus-android:463,0.0,1,0
focus-android,688,focus-android:176,0.0,2,0
focus-android,688,focus-android:192,0.0,3,0
focus-android,688,focus-android:193,0.0,4,0
focus-android,688,focus-android:250,0.0,5,0
focus-android,688,focus-android:271,0.0,6,0
focus-android,688,focus-android:286,0.0,7,0
focus-android,688,focus-android:298,0.0,8,0
focus-android,688,focus-android:377,0.0,9,0
focus-android,688,focus-android:682,0.0,10,0
focus-android,688,focus-android:14,0.0,11,0
focus-android,688,focus-android:453,0.0,12,0
focus-android,688,focus-android:460,0.0,13,0
focus-android,688,focus-android:342,0.0,14,0
focus-android,688,focus-android:133,0.0,15,0
focus-android,688,focus-android:163,0.0313,16,0
focus-android,688,focus-android:378,0.0328,17,0
focus-android,688,focus-android:687,0.0334,18,1
focus-android,688,focus-android:461,0.0356,19,0
focus-android,688,focus-android:529,0.0364,20,0
focus-android,688,focus-android:454,0.037,21,0
focus-android,688,focus-android:77,0.0372,22,0
focus-android,688,focus-android:177,0.0378,23,0
focus-android,688,focus-android:455,0.0378,24,0
focus-android,688,focus-android:248,0.0391,25,0
focus-android,688,focus-android:474,0.0394,26,0
focus-android,688,focus-android:621,0.0403,27,0
focus-android,688,focus-android:190,0.046,28,0
focus-android,688,focus-android:444,0.0516,29,0
focus-android,688,focus-android:459,0.08,30,0
focus-android,688,focus-android:318,0.1161,31,0
focus-android,688,focus-android:78,0.1219,32,0
focus-android,688,focus-android:255,0.1608,33,0
florisboard,710,florisboard:506,0.0,1,0
florisboard,710,florisboard:289,0.0,2,0
florisboard,710,florisboard:396,0.0,3,0
florisboard,710,florisboard:647,0.0,4,0
florisboard,710,florisboard:87,0.0,5,0
florisboard,710,florisboard:27,0.0,6,0
florisboard,710,florisboard:534,0.0,7,0
florisboard,710,florisboard:540,0.0,8,0
florisboard,710,florisboard:323,0.0,9,0
florisboard,710,florisboard:354,0.0,10,0
florisboard,710,florisboard:235,0.0364,11,0
florisboard,710,florisboard:219,0.0393,12,0
florisboard,710,florisboard:285,0.0394,13,0
florisboard,710,florisboard:156,0.0402,14,0
florisboard,710,florisboard:612,0.0426,15,0
florisboard,710,florisboard:458,0.0426,16,0
florisboard,710,florisboard:273,0.0438,17,0
florisboard,710,florisboard:432,0.0438,18,0
florisboard,710,florisboard:336,0.0444,19,0
florisboard,710,florisboard:656,0.0445,20,0
florisboard,710,florisboard:51,0.0446,21,0
florisboard,710,florisboard:356,0.0458,22,0
florisboard,710,florisboard:109,0.0462,23,0
florisboard,710,florisboard:472,0.0468,24,0
florisboard,710,florisboard:123,0.0468,25,0
florisboard,710,florisboard:58,0.0476,26,0
florisboard,710,florisboard:63,0.0477,27,0
florisboard,710,florisboard:408,0.0486,28,0
florisboard,710,florisboard:200,0.049,29,0
florisboard,710,florisboard:684,0.0491,30,0
florisboard,710,florisboard:345,0.0496,31,0
florisboard,710,florisboard:10,0.0499,32,0
florisboard,710,florisboard:358,0.0505,33,0
florisboard,710,florisboard:344,0.0506,34,0
florisboard,710,florisboard:197,0.0509,35,0
florisboard,710,florisboard:340,0.0512,36,0
florisboard,710,florisboard:236,0.0515,37,0
florisboard,710,florisboard:337,0.0518,38,0
florisboard,710,florisboard:9,0.0522,39,0
florisboard,710,florisboard:360,0.0528,40,0
florisboard,710,florisboard:315,0.0529,41,0
florisboard,710,florisboard:26,0.053,42,0
florisboard,710,florisboard:283,0.0532,43,0
florisboard,710,florisboard:624,0.0536,44,0
florisboard,710,florisboard:148,0.0538,45,0
florisboard,710,florisboard:72,0.0542,46,0
florisboard,710,florisboard:572,0.0542,47,0
florisboard,710,florisboard:127,0.0547,48,0
florisboard,710,florisboard:558,0.0552,49,0
florisboard,710,florisboard:658,0.0553,50,0
florisboard,710,florisboard:545,0.0556,51,0
florisboard,710,florisboard:621,0.0564,52,0
florisboard,710,florisboard:503,0.0566,53,0
florisboard,710,florisboard:618,0.0569,54,0
florisboard,710,florisboard:74,0.0572,55,0
florisboard,710,florisboard:287,0.0576,56,0
florisboard,710,florisboard:706,0.0578,57,0
florisboard,710,florisboard:522,0.0586,58,0
florisboard,710,florisboard:602,0.059,59,0
florisboard,710,florisboard:32,0.059,60,0
florisboard,710,florisboard:563,0.059,61,0
florisboard,710,florisboard:306,0.0592,62,0
florisboard,710,florisboard:599,0.0594,63,0
florisboard,710,florisboard:495,0.0595,64,0
florisboard,710,florisboard:402,0.0598,65,0
florisboard,710,florisboard:316,0.0598,66,0
florisboard,710,florisboard:352,0.0602,67,0
florisboard,710,florisboard:211,0.0606,68,0
florisboard,710,florisboard:128,0.0613,69,0
florisboard,710,florisboard:688,0.0614,70,1
florisboard,710,florisboard:226,0.0614,71,0
florisboard,710,florisboard:466,0.0616,72,0
florisboard,710,florisboard:393,0.062,73,0
florisboard,710,florisboard:646,0.0624,74,0
florisboard,710,florisboard:296,0.064,75,0
florisboard,710,florisboard:520,0.0648,76,0
florisboard,710,florisboard:473,0.0652,77,0
florisboard,710,florisboard:513,0.0653,78,0
florisboard,710,florisboard:85,0.0654,79,0
florisboard,710,florisboard:308,0.0654,80,0
florisboard,710,florisboard:615,0.0656,81,0
florisboard,710,florisboard:426,0.0656,82,0
florisboard,710,florisboard:505,0.0658,83,0
florisboard,710,florisboard:136,0.066,84,0
florisboard,710,florisboard:56,0.0662,85,0
florisboard,710,florisboard:39,0.0665,86,0
florisboard,710,florisboard:463,0.0675,87,0
florisboard,710,florisboard:504,0.0682,88,0
florisboard,710,florisboard:425,0.0682,89,0
florisboard,710,florisboard:460,0.0686,90,0
florisboard,710,florisboard:424,0.0687,91,0
florisboard,710,florisboard:246,0.0703,92,0
florisboard,710,florisboard:361,0.0712,93,0
florisboard,710,florisboard:269,0.0716,94,0
florisboard,710,florisboard:552,0.0716,95,0
florisboard,710,florisboard:307,0.0724,96,0
florisboard,710,florisboard:709,0.0737,97,0
florisboard,710,florisboard:216,0.0747,98,0
florisboard,710,florisboard:489,0.0766,99,0
florisboard,710,florisboard:521,0.0774,100,0
florisboard,710,florisboard:207,0.0779,101,0
florisboard,710,florisboard:341,0.078,102,0
florisboard,710,florisboard:431,0.0782,103,0
florisboard,710,florisboard:65,0.0786,104,0
florisboard,710,florisboard:181,0.082,105,0
florisboard,710,florisboard:649,0.0842,106,0
florisboard,710,florisboard:594,0.0858,107,0
florisboard,710,florisboard:228,0.0868,108,0
florisboard,710,florisboard:274,0.0869,109,0
florisboard,710,florisboard:654,0.0872,110,0
florisboard,710,florisboard:186,0.0878,111,0
florisboard,710,florisboard:447,0.0891,112,0
florisboard,710,florisboard:48,0.0931,113,0
florisboard,710,florisboard:597,0.0975,114,0
florisboard,710,florisboard:355,0.1033,115,0
florisboard,710,florisboard:555,0.1041,116,0
florisboard,710,florisboard:417,0.1056,117,0
florisboard,710,florisboard:31,0.1131,118,0
florisboard,710,florisboard:129,0.119,119,0
florisboard,710,florisboard:130,0.1261,120,0
florisboard,710,florisboard:551,0.1354,121,0
florisboard,710,florisboard:373,0.1384,122,0
florisboard,710,florisboard:519,0.1468,123,0
florisboard,710,florisboard:429,0.1476,124,0
VinylMusicPlayer,732,VinylMusicPlayer:635,0.0,1,0
VinylMusicPlayer,732,VinylMusicPlayer:599,0.0,2,0
VinylMusicPlayer,732,VinylMusicPlayer:622,0.0,3,0
VinylMusicPlayer,732,VinylMusicPlayer:705,0.0,4,0
VinylMusicPlayer,732,VinylMusicPlayer:711,0.0,5,0
VinylMusicPlayer,732,VinylMusicPlayer:729,0.0,6,0
VinylMusicPlayer,732,VinylMusicPlayer:627,0.0316,7,1
VinylMusicPlayer,732,VinylMusicPlayer:595,0.034,8,0
VinylMusicPlayer,732,VinylMusicPlayer:611,0.0354,9,0
VinylMusicPlayer,732,VinylMusicPlayer:603,0.043,10,0
VinylMusicPlayer,732,VinylMusicPlayer:685,0.0442,11,0
VinylMusicPlayer,732,VinylMusicPlayer:631,0.0445,12,0
VinylMusicPlayer,732,VinylMusicPlayer:591,0.0494,13,0
VinylMusicPlayer,732,VinylMusicPlayer:710,0.0642,14,0
VinylMusicPlayer,732,VinylMusicPlayer:693,0.0674,15,0
VinylMusicPlayer,732,VinylMusicPlayer:597,0.0724,16,0
VinylMusicPlayer,732,VinylMusicPlayer:692,0.1236,17,0
VinylMusicPlayer,732,VinylMusicPlayer:700,0.1498,18,0
Aegis,772,Aegis:531,0.0417,1,0
Aegis,772,Aegis:471,0.0438,2,0
Aegis,772,Aegis:758,0.0494,3,0
Aegis,772,Aegis:479,0.0506,4,0
Aegis,772,Aegis:475,0.0528,5,0
Aegis,772,Aegis:560,0.0536,6,0
Aegis,772,Aegis:495,0.0593,7,0
Aegis,772,Aegis:751,0.0616,8,0
Aegis,772,Aegis:682,0.0626,9,0
Aegis,772,Aegis:713,0.1343,10,0
Aegis,772,Aegis:590,0.1346,11,0
Aegis,772,Aegis:765,0.1414,12,0
Aegis,772,Aegis:759,0.1547,13,1
Aegis,772,Aegis:492,0.1576,14,0
Aegis,772,Aegis:637,0.1584,15,0
Aegis,772,Aegis:767,0.1629,16,0
Aegis,772,Aegis:656,0.1734,17,0
Aegis,772,Aegis:635,0.1746,18,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:755,0.0,1,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:766,0.0,2,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:769,0.0,3,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:775,0.0,4,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:778,0.0,5,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:666,0.0,6,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:592,0.0,7,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:613,0.0,8,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:788,0.0,9,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:793,0.0,10,1
openfoodfacts-androidapp,853,openfoodfacts-androidapp:802,0.0,11,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:813,0.0,12,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:815,0.0,13,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:816,0.0,14,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:827,0.0,15,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:828,0.0,16,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:829,0.0,17,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:832,0.0,18,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:688,0.0,19,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:692,0.0,20,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:703,0.0,21,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:728,0.0,22,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:729,0.0,23,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:730,0.0,24,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:731,0.0,25,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:550,0.0,26,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:551,0.0,27,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:552,0.0,28,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:840,0.0,29,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:842,0.0,30,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:849,0.0,31,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:850,0.0,32,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:848,0.0286,33,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:830,0.0317,34,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:704,0.032,35,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:754,0.0347,36,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:694,0.0369,37,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:726,0.0376,38,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:781,0.0392,39,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:839,0.0403,40,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:770,0.0415,41,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:817,0.0422,42,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:707,0.0434,43,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:807,0.0454,44,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:650,0.0468,45,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:708,0.0474,46,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:773,0.0483,47,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:706,0.0509,48,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:580,0.0537,49,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:845,0.0542,50,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:764,0.055,51,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:601,0.0562,52,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:596,0.0635,53,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:702,0.0673,54,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:720,0.0675,55,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:516,0.0697,56,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:600,0.087,57,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:705,0.1557,58,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:734,0.1732,59,0
openfoodfacts-androidapp,853,openfoodfacts-androidapp:508,0.2587,60,0
UserLAnd,980,UserLAnd:461,0.0,1,0
UserLAnd,980,UserLAnd:486,0.0,2,0
UserLAnd,980,UserLAnd:488,0.0,3,0
UserLAnd,980,UserLAnd:258,0.0,4,0
UserLAnd,980,UserLAnd:363,0.0,5,0
UserLAnd,980,UserLAnd:633,0.0,6,0
UserLAnd,980,UserLAnd:649,0.0,7,0
UserLAnd,980,UserLAnd:659,0.0,8,0
UserLAnd,980,UserLAnd:587,0.0,9,0
UserLAnd,980,UserLAnd:602,0.0,10,0
UserLAnd,980,UserLAnd:685,0.0,11,0
UserLAnd,980,UserLAnd:697,0.0,12,0
UserLAnd,980,UserLAnd:715,0.0,13,0
UserLAnd,980,UserLAnd:409,0.0,14,0
UserLAnd,980,UserLAnd:895,0.0,15,0
UserLAnd,980,UserLAnd:907,0.0,16,0
UserLAnd,980,UserLAnd:941,0.0,17,0
UserLAnd,980,UserLAnd:945,0.0,18,0
UserLAnd,980,UserLAnd:979,0.006,19,1
UserLAnd,980,UserLAnd:899,0.0178,20,0
UserLAnd,980,UserLAnd:808,0.0194,21,0
UserLAnd,980,UserLAnd:761,0.0234,22,0
UserLAnd,980,UserLAnd:463,0.0253,23,0
UserLAnd,980,UserLAnd:591,0.0267,24,0
UserLAnd,980,UserLAnd:853,0.0271,25,0
UserLAnd,980,UserLAnd:956,0.0278,26,0
UserLAnd,980,UserLAnd:150,0.0282,27,0
UserLAnd,980,UserLAnd:871,0.0286,28,0
UserLAnd,980,UserLAnd:537,0.0303,29,0
UserLAnd,980,UserLAnd:916,0.0317,30,0
UserLAnd,980,UserLAnd:246,0.0344,31,0
UserLAnd,980,UserLAnd:609,0.0348,32,0
UserLAnd,980,UserLAnd:852,0.0357,33,0
UserLAnd,980,UserLAnd:576,0.0358,34,0
UserLAnd,980,UserLAnd:538,0.0373,35,0
UserLAnd,980,UserLAnd:530,0.0378,36,0
UserLAnd,980,UserLAnd:634,0.0379,37,0
UserLAnd,980,UserLAnd:353,0.0388,38,0
UserLAnd,980,UserLAnd:539,0.0393,39,0
UserLAnd,980,UserLAnd:790,0.0406,40,0
UserLAnd,980,UserLAnd:462,0.0427,41,0
UserLAnd,980,UserLAnd:513,0.0428,42,0
UserLAnd,980,UserLAnd:661,0.0432,43,0
UserLAnd,980,UserLAnd:503,0.0434,44,0
UserLAnd,980,UserLAnd:838,0.0442,45,0
UserLAnd,980,UserLAnd:423,0.0464,46,0
UserLAnd,980,UserLAnd:562,0.0468,47,0
UserLAnd,980,UserLAnd:617,0.0505,48,0
UserLAnd,980,UserLAnd:558,0.0515,49,0
UserLAnd,980,UserLAnd:971,0.052,50,0
UserLAnd,980,UserLAnd:762,0.0564,51,0
UserLAnd,980,UserLAnd:438,0.0595,52,0
UserLAnd,980,UserLAnd:603,0.0596,53,0
UserLAnd,980,UserLAnd:917,0.0598,54,0
UserLAnd,980,UserLAnd:766,0.0599,55,0
UserLAnd,980,UserLAnd:647,0.0606,56,0
UserLAnd,980,UserLAnd:662,0.062,57,0
UserLAnd,980,UserLAnd:739,0.065,58,0
UserLAnd,980,UserLAnd:748,0.0674,59,0
UserLAnd,980,UserLAnd:630,0.0678,60,0
UserLAnd,980,UserLAnd:800,0.069,61,0
UserLAnd,980,UserLAnd:692,0.069,62,0
UserLAnd,980,UserLAnd:802,0.0692,63,0
UserLAnd,980,UserLAnd:514,0.0703,64,0
UserLAnd,980,UserLAnd:564,0.0731,65,0
UserLAnd,980,UserLAnd:839,0.0734,66,0
UserLAnd,980,UserLAnd:256,0.0805,67,0
UserLAnd,980,UserLAnd:710,0.0923,68,0
UserLAnd,980,UserLAnd:610,0.1142,69,0
UserLAnd,980,UserLAnd:385,0.1504,70,0
collect,996,collect:489,0.0,1,0
collect,996,collect:186,0.0,2,0
collect,996,collect:993,0.0,3,0
collect,996,collect:995,0.0,4,1
collect,996,collect:577,0.0,5,0
collect,996,collect:604,0.0,6,0
collect,996,collect:839,0.0,7,0
collect,996,collect:728,0.0,8,0
collect,996,collect:442,0.0,9,0
collect,996,collect:535,0.0,10,0
collect,996,collect:538,0.0,11,0
collect,996,collect:561,0.0,12,0
collect,996,collect:306,0.0,13,0
collect,996,collect:249,0.0,14,0
collect,996,collect:863,0.0142,15,0
collect,996,collect:752,0.0256,16,0
collect,996,collect:842,0.0261,17,0
collect,996,collect:524,0.0268,18,0
collect,996,collect:616,0.027,19,0
collect,996,collect:482,0.0306,20,0
collect,996,collect:350,0.0338,21,0
collect,996,collect:914,0.0418,22,0
collect,996,collect:383,0.044,23,0
collect,996,collect:290,0.0451,24,0
collect,996,collect:183,0.0456,25,0
collect,996,collect:416,0.0469,26,0
collect,996,collect:285,0.0489,27,0
collect,996,collect:352,0.0508,28,0
collect,996,collect:758,0.0526,29,0
collect,996,collect:802,0.0532,30,0
collect,996,collect:408,0.0545,31,0
collect,996,collect:737,0.0557,32,0
collect,996,collect:415,0.0567,33,0
collect,996,collect:897,0.0588,34,0
collect,996,collect:217,0.0616,35,0
collect,996,collect:571,0.0644,36,0
collect,996,collect:794,0.0646,37,0
collect,996,collect:720,0.0655,38,0
collect,996,collect:730,0.0657,39,0
collect,996,collect:567,0.0686,40,0
collect,996,collect:464,0.0696,41,0
collect,996,collect:986,0.0836,42,0
collect,996,collect:365,0.0882,43,0
UserLAnd,1014,UserLAnd:462,0.0,1,0
UserLAnd,1014,UserLAnd:998,0.0,2,0
UserLAnd,1014,UserLAnd:630,0.0,3,0
UserLAnd,1014,UserLAnd:591,0.0,4,0
UserLAnd,1014,UserLAnd:852,0.0,5,0
UserLAnd,1014,UserLAnd:853,0.0,6,0
UserLAnd,1014,UserLAnd:562,0.0133,7,0
UserLAnd,1014,UserLAnd:838,0.0172,8,0
UserLAnd,1014,UserLAnd:661,0.018,9,0
UserLAnd,1014,UserLAnd:576,0.0204,10,0
UserLAnd,1014,UserLAnd:981,0.0208,11,0
UserLAnd,1014,UserLAnd:762,0.0231,12,0
UserLAnd,1014,UserLAnd:258,0.0232,13,0
UserLAnd,1014,UserLAnd:603,0.0241,14,0
UserLAnd,1014,UserLAnd:662,0.025,15,0
UserLAnd,1014,UserLAnd:907,0.0253,16,0
UserLAnd,1014,UserLAnd:766,0.0254,17,0
UserLAnd,1014,UserLAnd:697,0.026,18,0
UserLAnd,1014,UserLAnd:538,0.026,19,0
UserLAnd,1014,UserLAnd:649,0.027,20,0
UserLAnd,1014,UserLAnd:246,0.0282,21,0
UserLAnd,1014,UserLAnd:602,0.0284,22,0
UserLAnd,1014,UserLAnd:945,0.0284,23,0
UserLAnd,1014,UserLAnd:871,0.0288,24,0
UserLAnd,1014,UserLAnd:647,0.0289,25,0
UserLAnd,1014,UserLAnd:438,0.0297,26,0
UserLAnd,1014,UserLAnd:739,0.0302,27,0
UserLAnd,1014,UserLAnd:530,0.0305,28,0
UserLAnd,1014,UserLAnd:941,0.031,29,1
UserLAnd,1014,UserLAnd:971,0.0322,30,0
UserLAnd,1014,UserLAnd:994,0.0338,31,0
UserLAnd,1014,UserLAnd:748,0.0344,32,0
UserLAnd,1014,UserLAnd:917,0.0347,33,0
UserLAnd,1014,UserLAnd:685,0.0368,34,0
UserLAnd,1014,UserLAnd:539,0.0368,35,0
UserLAnd,1014,UserLAnd:692,0.037,36,0
UserLAnd,1014,UserLAnd:659,0.0392,37,0
UserLAnd,1014,UserLAnd:800,0.0395,38,0
UserLAnd,1014,UserLAnd:895,0.0398,39,0
UserLAnd,1014,UserLAnd:463,0.0411,40,0
UserLAnd,1014,UserLAnd:802,0.0413,41,0
UserLAnd,1014,UserLAnd:486,0.0418,42,0
UserLAnd,1014,UserLAnd:916,0.0424,43,0
UserLAnd,1014,UserLAnd:982,0.0425,44,0
UserLAnd,1014,UserLAnd:839,0.0426,45,0
UserLAnd,1014,UserLAnd:461,0.0438,46,0
UserLAnd,1014,UserLAnd:488,0.046,47,0
UserLAnd,1014,UserLAnd:537,0.0462,48,0
UserLAnd,1014,UserLAnd:715,0.0464,49,0
UserLAnd,1014,UserLAnd:980,0.0466,50,0
UserLAnd,1014,UserLAnd:1004,0.0478,51,0
UserLAnd,1014,UserLAnd:979,0.0484,52,0
UserLAnd,1014,UserLAnd:899,0.0487,53,0
UserLAnd,1014,UserLAnd:956,0.0498,54,0
UserLAnd,1014,UserLAnd:564,0.0498,55,0
UserLAnd,1014,UserLAnd:514,0.0499,56,0
UserLAnd,1014,UserLAnd:633,0.0501,57,0
UserLAnd,1014,UserLAnd:409,0.0512,58,0
UserLAnd,1014,UserLAnd:761,0.052,59,0
UserLAnd,1014,UserLAnd:808,0.0524,60,0
UserLAnd,1014,UserLAnd:256,0.054,61,0
UserLAnd,1014,UserLAnd:353,0.054,62,0
UserLAnd,1014,UserLAnd:503,0.0547,63,0
UserLAnd,1014,UserLAnd:617,0.0548,64,0
UserLAnd,1014,UserLAnd:609,0.056,65,0
UserLAnd,1014,UserLAnd:634,0.0562,66,0
UserLAnd,1014,UserLAnd:513,0.0566,67,0
UserLAnd,1014,UserLAnd:790,0.0574,68,0
UserLAnd,1014,UserLAnd:710,0.0584,69,0
UserLAnd,1014,UserLAnd:363,0.0686,70,0
